id_match,season,data,horario,rodada,estadio,arbitro,publico,publico_max,home,away,tecnico_man,tecnico_vis,colocacao_man,colocacao_vis,valor_equipe_titular_man,valor_equipe_titular_vis,idade_media_titular_man,idade_media_titular_vis,gols_man,gols_vis,gols_1_tempo_man,gols_1_tempo_vis,escanteios_man,escanteios_vis,faltas_man,faltas_vis,chutes_bola_parada_man,chutes_bola_parada_vis,defesas_man,defesas_vis,impedimentos_man,impedimentos_vis,chutes_man,chutes_vis,chutes_fora_man,chutes_fora_vis
5599,2016,2016-09-11,10:00,24,Estádio Urbano Caldeira,Raphael Claus,8610,20120,Santos,Corinthians,Dorival Júnior,Cristóvão Borges,5,4,14200000,23250000,25.2,26.6,2,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5600,2016,2016-09-12,12:30,24,Arena do Grêmio,Emerson de Almeida Ferreira,19514,60540,Grêmio,Palmeiras,Roger Machado,Cuca,6,1,42000000,39600000,26.8,27.8,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5601,2016,2016-09-11,10:00,24,Arena da Baixada,Paulo Henrique Schleinch Vollkopf,12756,42372,Athletico PR,Internacional,Paulo Autuori,Celso Roth,9,15,15000000,22250000,24.2,24,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5602,2016,2016-09-11,05:00,24,Arena Condá,Diego Almeida Real,6101,25000,Chapecoense,Coritiba,Caio Júnior,Paulo César Carpegiani,11,12,11150000,8850000,NA,26.6,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5603,2016,2016-09-11,05:00,24,Estádio Cícero Pompeu de Toledo,Dewson Fernando Freitas da Silva,27365,67428,São Paulo,Figueirense,NA,NA,14,17,NA,NA,NA,NA,3,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5604,2016,2016-10-12,12:30,24,Estádio Moisés Lucarelli,Wilton Sampaio,4386,19728,Ponte Preta,América MG,Eduardo Baptista,Enderson Moreira,8,20,11000000,7800000,27.2,29.1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5605,2016,2016-09-11,10:00,24,Estádio Adelmar da Costa Carvalho,Leandro Pedro Vuaden,12682,35000,Sport,Santa Cruz,Oswaldo de Oliveira,Doriva,16,19,17100000,9100000,29.4,28.5,5,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5606,2016,2016-09-13,02:00,24,Estádio Giulite Coutinho,Eduardo Tomaz de Aquino Valadão,9004,12000,Fluminense,Atlético MG,Levir Culpi,Marcelo Oliveira,7,3,24000000,30250000,27,30.6,4,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5607,2016,2016-09-13,02:00,24,Estádio Giulite Coutinho,Eduardo Tomaz de Aquino Valadão,9004,12000,Fluminense,Atlético MG,Levir Culpi,Marcelo Oliveira,7,3,24000000,30250000,27,30.6,4,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5608,2016,2016-09-15,02:45,25,Allianz Parque,André Luiz de Freitas Castro,32885,43600,Palmeiras,Flamengo,Cuca,Zé Ricardo,1,2,43100000,25600000,26.9,27.9,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5609,2016,2016-09-15,03:45,25,Estádio Major Antônio Couto Pereira,Grazianni Maciel Rocha,11893,37182,Coritiba,Corinthians,Paulo César Carpegiani,Cristóvão Borges,14,4,10850000,20250000,25.2,27.2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5610,2016,2016-09-15,01:30,25,Estádio Olímpico Nilton Santos,Paulo Henrique Schleinch Vollkopf,11883,46931,Botafogo,Santos,Jair Ventura,Dorival Júnior,9,5,8900000,28750000,28.5,27.4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5611,2016,2016-09-15,03:00,25,Estádio Moisés Lucarelli,Jailson Macedo Freitas,3713,19728,Ponte Preta,Grêmio,Eduardo Baptista,Roger Machado,10,6,10450000,41750000,26.3,25.3,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5612,2016,2016-09-15,03:00,25,Estádio José do Rego Maciel,Dewson Fernando Freitas da Silva,2471,60044,Santa Cruz,Athletico PR,Doriva,Paulo Autuori,19,8,9250000,12750000,27.9,24.6,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5613,2016,2016-09-15,01:30,25,Estádio Orlando Scarpelli,José Claudio Rocha Filho,3323,19908,Figueirense,América MG,Tuca Guimarães,Enderson Moreira,17,20,9350000,7800000,26.4,28.4,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5614,2016,2016-09-16,03:00,25,Estádio Beira-Rio,Émerson Luiz Sobral,20942,56000,Internacional,Vitória,Celso Roth,Argel Fucks,16,18,24750000,10700000,25.7,26.6,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5615,2016,2016-09-16,03:00,25,Estádio Cícero Pompeu de Toledo,Diego Almeida Real,15566,67428,São Paulo,Cruzeiro,NA,NA,12,15,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5616,2016,2016-09-16,01:30,25,Estádio Jornalista Mário Filho,Claudio Francisco Lima e Silva,8820,82238,Fluminense,Chapecoense,Levir Culpi,Caio Júnior,7,11,21800000,10150000,28.6,NA,1,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5617,2016,2016-09-16,01:30,25,Estádio Raimundo Sampaio,Thiago Duarte Peixoto,11389,23018,Atlético MG,Sport,Marcelo Oliveira,Oswaldo de Oliveira,3,13,35250000,10600000,28.4,27.3,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5618,2016,2016-09-17,10:00,26,Neo Química Arena,Héber Lopes,39879,49205,Corinthians,Palmeiras,Cristóvão Borges,Cuca,5,1,16000000,27850000,25.8,27.5,0,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5619,2016,2016-09-19,12:30,26,Estádio Manoel Barradas,Rodrigo D,9900,35632,Vitória,Botafogo,Argel Fucks,Jair Ventura,15,11,10300000,8000000,26.1,28.6,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5620,2016,2016-09-18,10:00,26,Arena do Grêmio,Wilton Sampaio,12136,60540,Grêmio,Fluminense,Renato Gaúcho,Levir Culpi,8,7,45000000,25750000,27.4,28.2,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5621,2016,2016-09-18,10:00,26,Arena da Baixada,Anderson Daronco,15216,42372,Athletico PR,São Paulo,NA,NA,10,12,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5622,2016,2016-09-18,10:00,26,Estádio Governador Magalhães Pinto,Braulio da Silva Machado,43381,57483,Cruzeiro,Atlético MG,Mano Menezes,Marcelo Oliveira,16,3,32100000,33000000,28.7,29.6,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5623,2016,2016-09-18,10:00,26,Estádio Adelmar da Costa Carvalho,Marielson Alves Silva,6455,35000,Sport,Coritiba,Oswaldo de Oliveira,Paulo César Carpegiani,14,13,15450000,9600000,27.5,25.8,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5624,2016,2016-09-18,05:00,26,Estádio Municipal Paulo Machado de Carvalho,João Luís Oliveira,29605,35000,Flamengo,Figueirense,Zé Ricardo,Tuca Guimarães,2,17,24850000,10000000,27.2,25.7,2,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5625,2016,2016-09-18,10:00,26,Arena Condá,João Batista de Arruda,2709,25000,Chapecoense,Ponte Preta,Caio Júnior,Eduardo Baptista,9,6,9150000,10400000,30.6,28.2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5626,2016,2016-09-19,12:30,26,Estádio Municipal Paulo Machado de Carvalho,Francisco Carlos do Nascimento,28700,37700,Santos,Santa Cruz,Dorival Júnior,Doriva,4,19,26700000,9100000,27.3,28.2,3,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5627,2016,2016-09-20,01:00,26,Estádio Raimundo Sampaio,Rafael Traci,1737,15000,América MG,Internacional,Enderson Moreira,Celso Roth,20,18,6800000,24000000,28.7,25.6,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5628,2016,2016-09-25,03:00,27,Estádio Raimundo Sampaio,Luiz Flávio de Oliveira,1789,25000,América MG,Botafogo,Enderson Moreira,Jair Ventura,20,9,6150000,7650000,28.3,29.2,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5629,2016,2016-09-25,12:30,27,Estádio Adelmar da Costa Carvalho,Elmo Alves Resende Cunha,7934,35000,Sport,Santos,Oswaldo de Oliveira,Dorival Júnior,14,4,17750000,24950000,27.1,26.1,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5630,2016,2016-09-24,10:00,27,Allianz Parque,Caio Max Augusto Vieira,30962,43600,Palmeiras,Coritiba,Cuca,Paulo César Carpegiani,1,13,45100000,9250000,25.7,28.6,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5631,2016,2016-09-25,10:00,27,Neo Química Arena,Anderson Daronco,19183,49205,Corinthians,Fluminense,Alessandro,Levir Culpi,5,6,20000000,21000000,25.6,26.9,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5632,2016,2016-09-25,10:00,27,Estádio Manoel Barradas,Franscisco Carlos do Nascimento,5651,35632,Vitória,São Paulo,NA,NA,16,12,NA,NA,NA,NA,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5633,2016,2016-09-25,10:00,27,Estádio Estadual Kléber José de Andrade,Leandro Pedro Vuaden,13780,NA,Flamengo,Cruzeiro,Zé Ricardo,Mano Menezes,2,15,26100000,31900000,28.4,27.5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5634,2016,2016-09-26,12:30,27,Estádio Raimundo Sampaio,Péricles Bassols Pegado Cortez,20311,23018,Atlético MG,Internacional,Marcelo Oliveira,Celso Roth,3,18,33000000,23750000,29,27.3,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5635,2016,2016-09-25,09:00,27,Arena do Grêmio,Dewson Fernando Freitas da Silva,11152,60540,Grêmio,Chapecoense,Renato Gaúcho,Caio Júnior,11,10,43000000,10500000,26.4,25.7,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5636,2016,2016-09-25,05:00,27,Arena da Baixada,Nielson Nogueira Dias,11527,42372,Athletico PR,Ponte Preta,Paulo Autuori,Eduardo Baptista,7,8,12100000,11450000,26.2,26.9,3,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5637,2016,2016-09-25,05:00,27,Estádio Orlando Scarpelli,Paulo Henrique Schleinch Vollkopf,6860,19908,Figueirense,Santa Cruz,Marquinhos Santos,Doriva,17,19,10500000,8850000,26.6,28.2,3,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5638,2016,2016-10-01,09:00,28,Arena Condá,Pablo dos Santos Alves,10363,25000,Chapecoense,Vitória,Caio Júnior,Argel Fucks,11,15,9150000,11750000,28.1,27.1,1,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5639,2016,2016-10-01,10:00,28,Estádio Cícero Pompeu de Toledo,Sandro Ricci,29813,67428,São Paulo,Flamengo,NA,NA,12,2,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5640,2016,2016-10-01,10:30,28,Estádio Luso Brasileiro,Caio Max Augusto Vieira,9123,20000,Botafogo,Corinthians,Jair Ventura,Alessandro,10,7,8250000,17500000,26.5,25.3,2,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5641,2016,2016-10-01,10:30,28,Estádio Moisés Lucarelli,Rodolpho Toski Marques,5779,19728,Ponte Preta,Atlético MG,Eduardo Baptista,Marcelo Oliveira,9,3,10400000,25750000,28,28.4,1,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5642,2016,2016-10-02,12:30,28,Estádio Governador Magalhães Pinto,Elmo Alves Resende Cunha,16618,57483,Cruzeiro,Grêmio,Mano Menezes,Renato Gaúcho,17,8,25650000,29600000,29.3,25.9,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5643,2016,2016-10-01,10:00,28,Estádio Urbano Caldeira,Péricles Bassols Pegado Cortez,5764,20120,Santos,Athletico PR,Dorival Júnior,Paulo Autuori,4,6,27200000,13350000,28.4,25.7,2,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5644,2016,2016-10-02,03:00,28,Estádio Beira-Rio,Luis Cesar de Oliveira Magalhães,34036,56000,Internacional,Figueirense,Celso Roth,Marquinhos Santos,18,16,25250000,10500000,27.7,26.6,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5645,2016,2016-10-01,05:00,28,Estádio Giulite Coutinho,Leandro Pedro Vuaden,7801,12150,Fluminense,Sport,Levir Culpi,Oswaldo de Oliveira,5,14,22750000,17900000,27.5,28.4,3,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5646,2016,2016-10-04,03:00,28,Estádio Major Antônio Couto Pereira,Raphael Claus,9734,37182,Coritiba,América MG,Paulo César Carpegiani,Enderson Moreira,13,20,9950000,6900000,27.2,27.6,3,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5647,2016,2016-10-04,02:00,28,Estádio José do Rego Maciel,Dewson Fernando Freitas da Silva,7189,60044,Santa Cruz,Palmeiras,Doriva,Cuca,19,1,8800000,40100000,27.6,28.5,2,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5648,2016,2016-10-06,03:00,29,Estádio Urbano Caldeira,Igor Junior Benevenuto,6263,20120,Santos,Fluminense,Dorival Júnior,Levir Culpi,4,5,18450000,22750000,28.1,27.5,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5649,2016,2016-10-06,03:45,29,Estádio Adelmar da Costa Carvalho,Rafael Traci,10301,35000,Sport,São Paulo,NA,NA,15,14,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5650,2016,2016-10-06,03:00,29,Neo Química Arena,Rodolpho Toski Marques,17135,49205,Corinthians,Atlético MG,Fábio Carille,Marcelo Oliveira,7,3,17000000,22750000,24.9,29.3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5651,2016,2016-10-06,01:30,29,Arena da Baixada,Wagner Reway,10553,42372,Athletico PR,Chapecoense,Paulo Autuori,Caio Júnior,6,11,11350000,10150000,26.2,31.2,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5652,2016,2016-10-06,01:30,29,Estádio Manoel Barradas,Emerson de Almeida Ferreira,19652,35632,Vitória,Grêmio,Argel Fucks,Renato Gaúcho,13,9,11750000,29000000,27.2,26,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5653,2016,2016-10-07,01:30,29,Estádio Beira-Rio,André Luiz de Freitas Castro,31431,56000,Internacional,Coritiba,Celso Roth,Paulo César Carpegiani,18,12,19500000,7200000,26.2,26.6,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5654,2016,2016-10-09,03:00,29,Estádio Governador Magalhães Pinto,Anderson Daronco,15425,57483,Cruzeiro,Ponte Preta,Mano Menezes,Eduardo Baptista,16,10,26150000,11650000,28.7,28.5,2,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5655,2016,2016-10-09,11:00,29,Estádio Orlando Scarpelli,Wilton Sampaio,12325,19908,Figueirense,Botafogo,Marquinhos Santos,Jair Ventura,17,8,10480000,8000000,27.5,26.7,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5656,2016,2016-10-09,11:00,29,Estádio Municipal Jacy Scaff,Wagner do Nascimento Magalhães,27895,35000,América MG,Palmeiras,Enderson Moreira,Cuca,20,1,6400000,29600000,28,29,0,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5657,2016,2016-10-09,11:00,29,Estádio Municipal Paulo Machado de Carvalho,Ricardo Marques Ribeiro,21773,78838,Flamengo,Santa Cruz,Zé Ricardo,Doriva,2,19,24850000,5750000,28,27.4,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5658,2016,2016-10-13,03:45,30,Arena Pantanal,Grazianni Maciel Rocha,7947,15000,Santa Cruz,Corinthians,Doriva,Fábio Carille,19,9,7000000,18600000,28.2,25.9,2,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5659,2016,2016-10-13,03:45,30,Estádio Luso Brasileiro,Marielson Alves Silva,10176,15000,Botafogo,Internacional,Jair Ventura,Celso Roth,7,17,7750000,23000000,27,26.2,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5660,2016,2016-10-13,01:30,30,Estádio Major Antônio Couto Pereira,Luiz Flávio de Oliveira,12087,37182,Coritiba,Figueirense,Paulo César Carpegiani,Marquinhos Santos,12,18,8700000,9230000,27.2,28.8,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5661,2016,2016-10-12,05:00,30,Arena Condá,Marcelo Aparecido Ribeiro de Souza,6104,25000,Chapecoense,Sport,Caio Júnior,Oswaldo de Oliveira,11,16,11250000,18150000,29.2,28,3,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5662,2016,2016-10-13,03:00,30,Estádio General Sílvio Raulino de Oliveira,Sandro Ricci,9008,NA,Fluminense,Flamengo,Levir Culpi,Zé Ricardo,5,2,24250000,25100000,27.5,28.1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5663,2016,2016-10-13,01:30,30,Estádio Doutor Adhemar de Barros,Jailson Macedo Freitas,15709,20000,Palmeiras,Cruzeiro,Cuca,Mano Menezes,1,14,40100000,26050000,28.5,28.2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5664,2016,2016-10-13,01:30,30,Estádio Moisés Lucarelli,Wagner do Nascimento Magalhães,8915,19728,Ponte Preta,Vitória,Eduardo Baptista,Argel Fucks,10,15,10900000,10950000,28.3,27.3,2,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5665,2016,2016-10-13,03:00,30,Estádio Cícero Pompeu de Toledo,Anderson Daronco,29314,67428,São Paulo,Santos,NA,NA,13,4,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5666,2016,2016-10-13,03:00,30,Arena do Grêmio,Péricles Bassols Pegado Cortez,16123,60540,Grêmio,Athletico PR,Renato Gaúcho,Paulo Autuori,8,6,41500000,16750000,27.5,25.5,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5667,2016,2016-10-13,01:30,30,Estádio Governador Magalhães Pinto,Raphael Claus,27737,50000,Atlético MG,América MG,Marcelo Oliveira,Enderson Moreira,3,20,33000000,6650000,29.6,28.7,3,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5668,2016,2016-10-17,01:30,31,Estádio Adelmar da Costa Carvalho,André Luiz de Freitas Castro,24138,35000,Sport,Vitória,Daniel Paulista,Argel Fucks,16,15,19400000,9700000,28.1,26.9,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5669,2016,2016-10-16,11:00,31,Estádio Beira-Rio,Wilton Sampaio,31981,56000,Internacional,Flamengo,Celso Roth,Zé Ricardo,17,2,21250000,26100000,27.8,28.5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5670,2016,2016-10-16,11:00,31,Estádio Orlando Scarpelli,Igor Junior Benevenuto,16467,19908,Figueirense,Palmeiras,Marquinhos Santos,Cuca,18,1,9730000,43600000,28.4,26,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5671,2016,2016-10-16,11:00,31,Estádio Luso Brasileiro,Wagner Reway,14595,20000,Botafogo,Atlético MG,Jair Ventura,Marcelo Oliveira,5,3,8900000,33000000,27.7,29.6,3,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5672,2016,2016-10-17,01:30,31,Estádio Urbano Caldeira,Pablo dos Santos Alves,7969,20120,Santos,Grêmio,Dorival Júnior,Renato Gaúcho,4,7,26550000,6250000,28.1,23.1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5673,2016,2016-10-16,11:00,31,Estádio Durival Britto e Silva,Bruno Arleu de Araújo,6684,12000,Athletico PR,Coritiba,Paulo Autuori,Paulo César Carpegiani,9,12,12350000,9350000,24.9,26.4,2,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5674,2016,2016-10-16,09:00,31,Estádio Governador Magalhães Pinto,Luiz Flávio de Oliveira,14761,57483,Cruzeiro,Chapecoense,Mano Menezes,Caio Júnior,13,11,27850000,11250000,29.2,29.2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5675,2016,2016-10-17,12:30,31,Neo Química Arena,Dewson Fernando Freitas da Silva,25741,49205,Corinthians,América MG,Oswaldo de Oliveira,Enderson Moreira,8,20,22100000,6650000,26.7,28.7,2,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5676,2016,2016-10-17,12:30,31,Estádio Moisés Lucarelli,Ricardo Marques Ribeiro,10912,19728,Ponte Preta,Santa Cruz,Eduardo Baptista,Doriva,10,19,11150000,6750000,27.8,28.7,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5677,2016,2016-10-18,02:00,31,Estádio Jornalista Mário Filho,Nielson Nogueira Dias,6664,82238,Fluminense,São Paulo,NA,NA,6,14,NA,NA,NA,NA,1,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5678,2016,2016-10-20,03:45,32,Estádio José do Rego Maciel,Braulio da Silva Machado,3480,60044,Santa Cruz,Botafogo,Doriva,Jair Ventura,19,5,6600000,8900000,28.5,28.1,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5679,2016,2016-10-22,11:00,32,Estádio Cícero Pompeu de Toledo,Marcelo de Lima Henrique,49673,67428,São Paulo,Ponte Preta,NA,NA,12,10,NA,NA,NA,NA,2,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5680,2016,2016-10-24,12:30,32,Estádio Major Antônio Couto Pereira,Raphael Claus,10461,37182,Coritiba,Fluminense,Paulo César Carpegiani,Levir Culpi,14,9,8700000,23250000,27.2,27.3,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5681,2016,2016-10-23,11:00,32,Estádio Jornalista Mário Filho,Anderson Daronco,54250,78838,Flamengo,Corinthians,Zé Ricardo,Oswaldo de Oliveira,2,6,27850000,22500000,29.5,27.5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5682,2016,2016-10-24,11:30,32,Arena Condá,Nielson Nogueira Dias,7459,25000,Chapecoense,Santos,Caio Júnior,Dorival Júnior,11,4,11250000,26450000,31.2,28,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5683,2016,2016-10-23,11:00,32,Estádio Manoel Barradas,Thiago Duarte Peixoto,27489,35632,Vitória,Cruzeiro,Argel Fucks,Mano Menezes,17,13,10250000,29800000,25.2,26.1,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5684,2016,2016-10-23,11:00,32,Arena do Grêmio,Franscisco Carlos do Nascimento,53287,60540,Grêmio,Internacional,Renato Gaúcho,Celso Roth,8,16,48000000,27500000,26.8,26.2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5685,2016,2016-10-24,01:30,32,Estádio Raimundo Sampaio,Grazianni Maciel Rocha,14615,23018,Atlético MG,Figueirense,Marcelo Oliveira,Marquinhos Santos,3,18,25500000,9230000,27.2,28.9,3,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5686,2016,2016-10-23,11:00,32,Allianz Parque,Ricardo Marques Ribeiro,31107,43600,Palmeiras,Sport,Cuca,Daniel Paulista,1,15,27600000,19400000,28.4,28.1,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5687,2016,2016-10-25,02:00,32,Estádio Raimundo Sampaio,Luiz Flávio de Oliveira,1315,25000,América MG,Athletico PR,Enderson Moreira,Paulo Autuori,20,7,6250000,12350000,27.7,25.6,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5688,2016,2016-10-28,12:30,33,Estádio Adelmar da Costa Carvalho,Jailson Macedo Freitas,11613,35000,Sport,Ponte Preta,Daniel Paulista,Eduardo Baptista,16,10,19400000,11150000,28.1,27.5,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5689,2016,2016-10-28,11:30,33,Estádio Jornalista Mário Filho,Nielson Nogueira Dias,20005,82238,Fluminense,Vitória,Levir Culpi,Argel Fucks,9,17,23250000,11700000,27.3,27.5,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
